game_id,season,week,date,home_team,away_team,provider,spread_home,spread_open,total_line,total_open,home_ml,away_ml,n_providers
2024_16_NE_BUF,2024,16,2024-12-22,BUF,NE,nflverse_close,-14.0,,48.0,,-1100.0,700.0,1
2024_16_NYG_ATL,2024,16,2024-12-22,ATL,NYG,nflverse_close,-9.5,,42.5,,-550.0,410.0,1
2024_16_PHI_WAS,2024,16,2024-12-22,WAS,PHI,nflverse_close,4.0,,47.0,,180.0,-218.0,1
2024_16_SF_MIA,2024,16,2024-12-22,MIA,SF,nflverse_close,2.0,,44.0,,105.0,-125.0,1
2024_16_TB_DAL,2024,16,2024-12-22,DAL,TB,nflverse_close,4.5,,47.5,,180.0,-218.0,1
2024_16_TEN_IND,2024,16,2024-12-22,IND,TEN,nflverse_close,-4.0,,42.5,,-198.0,164.0,1
2024_16_NO_GB,2024,16,2024-12-23,GB,NO,nflverse_close,-14.0,,44.0,,-950.0,625.0,1
2024_17_BAL_HOU,2024,17,2024-12-25,HOU,BAL,nflverse_close,5.5,,46.5,,200.0,-245.0,1
2024_17_KC_PIT,2024,17,2024-12-25,PIT,KC,nflverse_close,3.0,,43.5,,136.0,-162.0,1
2024_17_SEA_CHI,2024,17,2024-12-26,CHI,SEA,nflverse_close,3.5,,43.5,,160.0,-192.0,1
2024_17_ARI_LA,2024,17,2024-12-28,LA,ARI,nflverse_close,-6.5,,48.0,,-340.0,270.0,1
2024_17_DEN_CIN,2024,17,2024-12-28,CIN,DEN,nflverse_close,-3.5,,50.5,,-175.0,145.0,1
2024_17_LAC_NE,2024,17,2024-12-28,NE,LAC,nflverse_close,6.0,,42.0,,245.0,-305.0,1
2024_17_ATL_WAS,2024,17,2024-12-29,WAS,ATL,nflverse_close,-3.5,,46.5,,-192.0,160.0,1
2024_17_CAR_TB,2024,17,2024-12-29,TB,CAR,nflverse_close,-9.5,,47.5,,-500.0,380.0,1
2024_17_DAL_PHI,2024,17,2024-12-29,PHI,DAL,nflverse_close,-7.5,,37.5,,-325.0,260.0,1
2024_17_GB_MIN,2024,17,2024-12-29,MIN,GB,nflverse_close,1.0,,49.0,,-108.0,-112.0,1
2024_17_IND_NYG,2024,17,2024-12-29,NYG,IND,nflverse_close,7.5,,40.5,,320.0,-410.0,1
2024_17_LV_NO,2024,17,2024-12-29,NO,LV,nflverse_close,2.0,,37.5,,105.0,-125.0,1
2024_17_MIA_CLE,2024,17,2024-12-29,CLE,MIA,nflverse_close,3.0,,32.5,,142.0,-170.0,1
2024_17_NYJ_BUF,2024,17,2024-12-29,BUF,NYJ,nflverse_close,-10.0,,44.5,,-520.0,390.0,1
2024_17_TEN_JAX,2024,17,2024-12-29,JAX,TEN,nflverse_close,1.0,,38.0,,-112.0,-108.0,1
2024_17_DET_SF,2024,17,2024-12-30,SF,DET,nflverse_close,4.0,,50.5,,190.0,-230.0,1
2024_18_CIN_PIT,2024,18,2025-01-04,PIT,CIN,nflverse_close,2.5,,48.5,,124.0,-148.0,1
2024_18_CLE_BAL,2024,18,2025-01-04,BAL,CLE,nflverse_close,-19.5,,42.5,,-2400.0,1200.0,1
2024_18_BUF_NE,2024,18,2025-01-05,NE,BUF,nflverse_close,3.0,,36.5,,140.0,-166.0,1
2024_18_CAR_ATL,2024,18,2025-01-05,ATL,CAR,nflverse_close,-7.5,,48.5,,-380.0,300.0,1
2024_18_CHI_GB,2024,18,2025-01-05,GB,CHI,nflverse_close,-10.0,,41.5,,-410.0,320.0,1
2024_18_HOU_TEN,2024,18,2025-01-05,TEN,HOU,nflverse_close,-2.5,,36.5,,-142.0,120.0,1
2024_18_JAX_IND,2024,18,2025-01-05,IND,JAX,nflverse_close,-3.5,,45.5,,-180.0,150.0,1
2024_18_KC_DEN,2024,18,2025-01-05,DEN,KC,nflverse_close,-10.5,,40.5,,-485.0,370.0,1
2024_18_LAC_LV,2024,18,2025-01-05,LV,LAC,nflverse_close,7.0,,42.5,,275.0,-345.0,1
2024_18_MIA_NYJ,2024,18,2025-01-05,NYJ,MIA,nflverse_close,-1.5,,39.5,,-122.0,102.0,1
2024_18_MIN_DET,2024,18,2025-01-05,DET,MIN,nflverse_close,-3.0,,56.5,,-148.0,124.0,1
2024_18_NO_TB,2024,18,2025-01-05,TB,NO,nflverse_close,-14.5,,44.5,,-1050.0,675.0,1
2024_18_NYG_PHI,2024,18,2025-01-05,PHI,NYG,nflverse_close,-3.0,,36.5,,-155.0,130.0,1
2024_18_SEA_LA,2024,18,2025-01-05,LA,SEA,nflverse_close,7.5,,38.5,,285.0,-360.0,1
2024_18_SF_ARI,2024,18,2025-01-05,ARI,SF,nflverse_close,-4.5,,42.5,,-192.0,160.0,1
2024_18_WAS_DAL,2024,18,2025-01-05,DAL,WAS,nflverse_close,7.0,,43.5,,250.0,-310.0,1
2024_19_LAC_HOU,2024,19,2025-01-11,HOU,LAC,nflverse_close,3.0,,41.5,,136.0,-162.0,1
2024_19_PIT_BAL,2024,19,2025-01-11,BAL,PIT,nflverse_close,-9.5,,44.5,,-520.0,390.0,1
2024_19_DEN_BUF,2024,19,2025-01-12,BUF,DEN,nflverse_close,-7.5,,48.5,,-425.0,330.0,1
2024_19_GB_PHI,2024,19,2025-01-12,PHI,GB,nflverse_close,-5.5,,45.5,,-250.0,205.0,1
2024_19_WAS_TB,2024,19,2025-01-12,TB,WAS,nflverse_close,-3.0,,51.5,,-162.0,136.0,1
2024_19_MIN_LA,2024,19,2025-01-13,LA,MIN,nflverse_close,2.5,,47.5,,120.0,-142.0,1
2024_20_HOU_KC,2024,20,2025-01-18,KC,HOU,nflverse_close,-9.5,,41.5,,-550.0,410.0,1
2024_20_WAS_DET,2024,20,2025-01-18,DET,WAS,nflverse_close,-8.5,,55.5,,-520.0,390.0,1
2024_20_BAL_BUF,2024,20,2025-01-19,BUF,BAL,nflverse_close,1.5,,51.5,,-102.0,-118.0,1
2024_20_LA_PHI,2024,20,2025-01-19,PHI,LA,nflverse_close,-7.0,,43.5,,-325.0,260.0,1
2024_21_BUF_KC,2024,21,2025-01-26,KC,BUF,nflverse_close,-1.5,,49.5,,-118.0,-102.0,1
2024_21_WAS_PHI,2024,21,2025-01-26,PHI,WAS,nflverse_close,-6.0,,46.5,,-250.0,205.0,1
2024_22_KC_PHI,2024,22,2025-02-09,PHI,KC,nflverse_close,1.5,,48.5,,100.0,-120.0,1
2025_01_DAL_PHI,2025,1,2025-09-04,PHI,DAL,nflverse_close,-8.5,,47.5,,-425.0,330.0,1
2025_01_KC_LAC,2025,1,2025-09-05,LAC,KC,nflverse_close,3.0,,47.5,,145.0,-175.0,1
2025_01_ARI_NO,2025,1,2025-09-07,NO,ARI,nflverse_close,6.0,,44.5,,220.0,-270.0,1
2025_01_BAL_BUF,2025,1,2025-09-07,BUF,BAL,nflverse_close,1.5,,50.5,,110.0,-130.0,1
2025_01_CAR_JAX,2025,1,2025-09-07,JAX,CAR,nflverse_close,-4.5,,45.5,,-205.0,170.0,1
2025_01_CIN_CLE,2025,1,2025-09-07,CLE,CIN,nflverse_close,5.5,,47.5,,195.0,-238.0,1
2025_01_DET_GB,2025,1,2025-09-07,GB,DET,nflverse_close,-1.5,,48.5,,-120.0,100.0,1
2025_01_HOU_LA,2025,1,2025-09-07,LA,HOU,nflverse_close,-3.5,,43.5,,-166.0,140.0,1
2025_01_LV_NE,2025,1,2025-09-07,NE,LV,nflverse_close,-2.5,,44.5,,-155.0,130.0,1
2025_01_MIA_IND,2025,1,2025-09-07,IND,MIA,nflverse_close,-1.5,,47.5,,-112.0,-108.0,1
2025_01_NYG_WAS,2025,1,2025-09-07,WAS,NYG,nflverse_close,-6.0,,45.5,,-298.0,240.0,1
2025_01_PIT_NYJ,2025,1,2025-09-07,NYJ,PIT,nflverse_close,3.0,,37.5,,130.0,-155.0,1
2025_01_SF_SEA,2025,1,2025-09-07,SEA,SF,nflverse_close,2.5,,43.5,,114.0,-135.0,1
2025_01_TB_ATL,2025,1,2025-09-07,ATL,TB,nflverse_close,1.5,,47.5,,-105.0,-115.0,1
2025_01_TEN_DEN,2025,1,2025-09-07,DEN,TEN,nflverse_close,-8.5,,42.5,,-455.0,350.0,1
2025_01_MIN_CHI,2025,1,2025-09-08,CHI,MIN,nflverse_close,1.5,,43.5,,-108.0,-112.0,1
2025_02_WAS_GB,2025,2,2025-09-11,GB,WAS,nflverse_close,-3.5,,48.5,,-185.0,154.0,1
2025_02_ATL_MIN,2025,2,2025-09-14,MIN,ATL,nflverse_close,-3.5,,44.5,,-180.0,150.0,1
2025_02_BUF_NYJ,2025,2,2025-09-14,NYJ,BUF,nflverse_close,6.0,,47.5,,235.0,-290.0,1
2025_02_CAR_ARI,2025,2,2025-09-14,ARI,CAR,nflverse_close,-7.0,,45.5,,-310.0,250.0,1
2025_02_CHI_DET,2025,2,2025-09-14,DET,CHI,nflverse_close,-6.0,,46.5,,-270.0,220.0,1
2025_02_CLE_BAL,2025,2,2025-09-14,BAL,CLE,nflverse_close,-12.5,,46.5,,-900.0,600.0,1
2025_02_DEN_IND,2025,2,2025-09-14,IND,DEN,nflverse_close,2.5,,43.5,,110.0,-130.0,1
2025_02_JAX_CIN,2025,2,2025-09-14,CIN,JAX,nflverse_close,-3.5,,49.5,,-192.0,160.0,1
2025_02_LA_TEN,2025,2,2025-09-14,TEN,LA,nflverse_close,5.5,,41.5,,205.0,-250.0,1
2025_02_NE_MIA,2025,2,2025-09-14,MIA,NE,nflverse_close,-1.5,,43.5,,-125.0,105.0,1
2025_02_NYG_DAL,2025,2,2025-09-14,DAL,NYG,nflverse_close,-4.5,,44.5,,-238.0,195.0,1
2025_02_PHI_KC,2025,2,2025-09-14,KC,PHI,nflverse_close,1.5,,46.5,,102.0,-122.0,1
2025_02_SEA_PIT,2025,2,2025-09-14,PIT,SEA,nflverse_close,-3.5,,40.5,,-192.0,160.0,1
2025_02_SF_NO,2025,2,2025-09-14,NO,SF,nflverse_close,3.0,,40.5,,140.0,-166.0,1
2025_02_LAC_LV,2025,2,2025-09-15,LV,LAC,nflverse_close,3.5,,46.5,,164.0,-198.0,1
2025_02_TB_HOU,2025,2,2025-09-15,HOU,TB,nflverse_close,-2.5,,42.5,,-135.0,114.0,1
2025_03_MIA_BUF,2025,3,2025-09-18,BUF,MIA,nflverse_close,-12.5,,50.5,,-800.0,550.0,1
2025_03_ARI_SF,2025,3,2025-09-21,SF,ARI,nflverse_close,-1.5,,44.5,,-125.0,105.0,1
2025_03_ATL_CAR,2025,3,2025-09-21,CAR,ATL,nflverse_close,5.5,,44.5,,185.0,-225.0,1
2025_03_CIN_MIN,2025,3,2025-09-21,MIN,CIN,nflverse_close,-3.0,,41.5,,-162.0,136.0,1
2025_03_DAL_CHI,2025,3,2025-09-21,CHI,DAL,nflverse_close,1.5,,49.5,,105.0,-125.0,1
2025_03_DEN_LAC,2025,3,2025-09-21,LAC,DEN,nflverse_close,-2.5,,45.5,,-155.0,130.0,1
2025_03_GB_CLE,2025,3,2025-09-21,CLE,GB,nflverse_close,8.5,,41.5,,360.0,-470.0,1
2025_03_HOU_JAX,2025,3,2025-09-21,JAX,HOU,nflverse_close,-1.5,,43.5,,-125.0,105.0,1
2025_03_IND_TEN,2025,3,2025-09-21,TEN,IND,nflverse_close,6.0,,43.5,,200.0,-245.0,1
2025_03_KC_NYG,2025,3,2025-09-21,NYG,KC,nflverse_close,6.0,,44.5,,260.0,-325.0,1
2025_03_LA_PHI,2025,3,2025-09-21,PHI,LA,nflverse_close,-3.5,,45.5,,-198.0,164.0,1
2025_03_LV_WAS,2025,3,2025-09-21,WAS,LV,nflverse_close,-2.5,,43.5,,-155.0,130.0,1
2025_03_NO_SEA,2025,3,2025-09-21,SEA,NO,nflverse_close,-7.5,,41.5,,-375.0,295.0,1
2025_03_NYJ_TB,2025,3,2025-09-21,TB,NYJ,nflverse_close,-6.5,,43.5,,-345.0,275.0,1
2025_03_PIT_NE,2025,3,2025-09-21,NE,PIT,nflverse_close,1.5,,44.5,,100.0,-120.0,1
2025_03_DET_BAL,2025,3,2025-09-22,BAL,DET,nflverse_close,-4.5,,53.5,,-245.0,200.0,1
2025_04_SEA_ARI,2025,4,2025-09-25,ARI,SEA,nflverse_close,1.5,,43.5,,105.0,-125.0,1
2025_04_BAL_KC,2025,4,2025-09-28,KC,BAL,nflverse_close,2.5,,48.5,,124.0,-148.0,1
2025_04_CAR_NE,2025,4,2025-09-28,NE,CAR,nflverse_close,-5.5,,42.5,,-265.0,215.0,1
2025_04_CHI_LV,2025,4,2025-09-28,LV,CHI,nflverse_close,-1.5,,47.5,,-125.0,105.0,1
2025_04_CLE_DET,2025,4,2025-09-28,DET,CLE,nflverse_close,-10.0,,44.5,,-550.0,410.0,1
2025_04_GB_DAL,2025,4,2025-09-28,DAL,GB,nflverse_close,7.0,,47.5,,275.0,-345.0,1
2025_04_IND_LA,2025,4,2025-09-28,LA,IND,nflverse_close,-3.5,,49.5,,-185.0,154.0,1
2025_04_JAX_SF,2025,4,2025-09-28,SF,JAX,nflverse_close,-3.5,,45.5,,-180.0,150.0,1
2025_04_LAC_NYG,2025,4,2025-09-28,NYG,LAC,nflverse_close,6.0,,43.5,,230.0,-285.0,1
2025_04_MIN_PIT,2025,4,2025-09-28,PIT,MIN,nflverse_close,2.5,,41.5,,124.0,-148.0,1
2025_04_NO_BUF,2025,4,2025-09-28,BUF,NO,nflverse_close,-15.5,,48.5,,-1350.0,800.0,1
2025_04_PHI_TB,2025,4,2025-09-28,TB,PHI,nflverse_close,3.5,,44.5,,154.0,-185.0,1
2025_04_TEN_HOU,2025,4,2025-09-28,HOU,TEN,nflverse_close,-7.5,,39.5,,-440.0,340.0,1
2025_04_WAS_ATL,2025,4,2025-09-28,ATL,WAS,nflverse_close,-2.5,,43.5,,-142.0,120.0,1
2025_04_CIN_DEN,2025,4,2025-09-29,DEN,CIN,nflverse_close,-7.5,,44.5,,-470.0,360.0,1
2025_04_NYJ_MIA,2025,4,2025-09-29,MIA,NYJ,nflverse_close,-2.5,,44.5,,-148.0,124.0,1
2025_05_SF_LA,2025,5,2025-10-02,LA,SF,nflverse_close,-8.5,,43.5,,-440.0,340.0,1
2025_05_DAL_NYJ,2025,5,2025-10-05,NYJ,DAL,nflverse_close,-1.5,,48.5,,-115.0,-105.0,1
2025_05_DEN_PHI,2025,5,2025-10-05,PHI,DEN,nflverse_close,-3.5,,44.5,,-218.0,180.0,1
2025_05_DET_CIN,2025,5,2025-10-05,CIN,DET,nflverse_close,10.5,,49.5,,425.0,-575.0,1
2025_05_HOU_BAL,2025,5,2025-10-05,BAL,HOU,nflverse_close,2.5,,41.5,,124.0,-148.0,1
2025_05_LV_IND,2025,5,2025-10-05,IND,LV,nflverse_close,-7.0,,46.5,,-360.0,285.0,1
2025_05_MIA_CAR,2025,5,2025-10-05,CAR,MIA,nflverse_close,1.5,,44.5,,100.0,-120.0,1
2025_05_MIN_CLE,2025,5,2025-10-05,CLE,MIN,nflverse_close,3.5,,35.5,,164.0,-198.0,1
2025_05_NE_BUF,2025,5,2025-10-05,BUF,NE,nflverse_close,-7.5,,49.5,,-395.0,310.0,1
2025_05_NYG_NO,2025,5,2025-10-05,NO,NYG,nflverse_close,-1.5,,41.5,,-120.0,100.0,1
2025_05_TB_SEA,2025,5,2025-10-05,SEA,TB,nflverse_close,-3.5,,44.5,,-180.0,150.0,1
2025_05_TEN_ARI,2025,5,2025-10-05,ARI,TEN,nflverse_close,-7.5,,41.5,,-425.0,330.0,1
2025_05_WAS_LAC,2025,5,2025-10-05,LAC,WAS,nflverse_close,-2.5,,47.5,,-155.0,130.0,1
2025_05_KC_JAX,2025,5,2025-10-06,JAX,KC,nflverse_close,3.5,,45.5,,164.0,-198.0,1
2025_06_PHI_NYG,2025,6,2025-10-09,NYG,PHI,nflverse_close,7.0,,40.5,,310.0,-395.0,1
2025_06_ARI_IND,2025,6,2025-10-12,IND,ARI,nflverse_close,-8.5,,46.5,,-470.0,360.0,1
2025_06_CIN_GB,2025,6,2025-10-12,GB,CIN,nflverse_close,-14.0,,44.5,,-1000.0,650.0,1
2025_06_CLE_PIT,2025,6,2025-10-12,PIT,CLE,nflverse_close,-5.5,,37.5,,-278.0,225.0,1
2025_06_DAL_CAR,2025,6,2025-10-12,CAR,DAL,nflverse_close,3.0,,47.5,,145.0,-175.0,1
2025_06_DEN_NYJ,2025,6,2025-10-12,NYJ,DEN,nflverse_close,7.5,,43.5,,310.0,-395.0,1
2025_06_DET_KC,2025,6,2025-10-12,KC,DET,nflverse_close,-2.5,,51.5,,-142.0,120.0,1
2025_06_LAC_MIA,2025,6,2025-10-12,MIA,LAC,nflverse_close,3.5,,45.5,,170.0,-205.0,1
2025_06_LA_BAL,2025,6,2025-10-12,BAL,LA,nflverse_close,7.0,,43.5,,280.0,-355.0,1
2025_06_NE_NO,2025,6,2025-10-12,NO,NE,nflverse_close,3.5,,46.5,,160.0,-192.0,1
2025_06_SEA_JAX,2025,6,2025-10-12,JAX,SEA,nflverse_close,1.5,,47.5,,-105.0,-115.0,1
2025_06_SF_TB,2025,6,2025-10-12,TB,SF,nflverse_close,-3.5,,46.5,,-192.0,160.0,1
2025_06_TEN_LV,2025,6,2025-10-12,LV,TEN,nflverse_close,-3.5,,41.5,,-185.0,154.0,1
2025_06_BUF_ATL,2025,6,2025-10-13,ATL,BUF,nflverse_close,3.5,,49.5,,170.0,-205.0,1
2025_06_CHI_WAS,2025,6,2025-10-13,WAS,CHI,nflverse_close,-5.5,,49.5,,-258.0,210.0,1
2025_07_PIT_CIN,2025,7,2025-10-16,CIN,PIT,nflverse_close,5.5,,45.5,,200.0,-245.0,1
2025_07_ATL_SF,2025,7,2025-10-19,SF,ATL,nflverse_close,-1.5,,46.5,,-115.0,-105.0,1
2025_07_CAR_NYJ,2025,7,2025-10-19,NYJ,CAR,nflverse_close,-1.5,,39.5,,-112.0,-108.0,1
2025_07_GB_ARI,2025,7,2025-10-19,ARI,GB,nflverse_close,7.0,,44.5,,310.0,-395.0,1
2025_07_IND_LAC,2025,7,2025-10-19,LAC,IND,nflverse_close,-2.5,,48.5,,-135.0,114.0,1
2025_07_LA_JAX,2025,7,2025-10-19,JAX,LA,nflverse_close,3.0,,44.5,,140.0,-166.0,1
2025_07_LV_KC,2025,7,2025-10-19,KC,LV,nflverse_close,-13.5,,44.5,,-950.0,625.0,1
2025_07_MIA_CLE,2025,7,2025-10-19,CLE,MIA,nflverse_close,-2.5,,34.5,,-148.0,124.0,1
2025_07_NE_TEN,2025,7,2025-10-19,TEN,NE,nflverse_close,6.5,,40.5,,235.0,-290.0,1
2025_07_NO_CHI,2025,7,2025-10-19,CHI,NO,nflverse_close,-4.5,,43.5,,-225.0,185.0,1
2025_07_NYG_DEN,2025,7,2025-10-19,DEN,NYG,nflverse_close,-7.5,,39.5,,-425.0,330.0,1
2025_07_PHI_MIN,2025,7,2025-10-19,MIN,PHI,nflverse_close,2.5,,43.5,,124.0,-148.0,1
2025_07_WAS_DAL,2025,7,2025-10-19,DAL,WAS,nflverse_close,-1.5,,54.5,,-125.0,105.0,1
2025_07_HOU_SEA,2025,7,2025-10-20,SEA,HOU,nflverse_close,-3.0,,41.5,,-166.0,140.0,1
2025_07_TB_DET,2025,7,2025-10-20,DET,TB,nflverse_close,-6.0,,54.5,,-278.0,225.0,1
2025_08_MIN_LAC,2025,8,2025-10-23,LAC,MIN,nflverse_close,-3.0,,45.5,,-170.0,142.0,1
2025_08_BUF_CAR,2025,8,2025-10-26,CAR,BUF,nflverse_close,7.0,,47.5,,310.0,-395.0,1
2025_08_CHI_BAL,2025,8,2025-10-26,BAL,CHI,nflverse_close,-2.5,,45.5,,-148.0,124.0,1
2025_08_CLE_NE,2025,8,2025-10-26,NE,CLE,nflverse_close,-7.0,,40.5,,-380.0,300.0,1
2025_08_DAL_DEN,2025,8,2025-10-26,DEN,DAL,nflverse_close,-3.5,,51.5,,-192.0,160.0,1
2025_08_GB_PIT,2025,8,2025-10-26,PIT,GB,nflverse_close,3.0,,46.5,,130.0,-155.0,1
2025_08_MIA_ATL,2025,8,2025-10-26,ATL,MIA,nflverse_close,-7.0,,44.5,,-355.0,280.0,1
2025_08_NYG_PHI,2025,8,2025-10-26,PHI,NYG,nflverse_close,-7.0,,43.5,,-380.0,300.0,1
2025_08_NYJ_CIN,2025,8,2025-10-26,CIN,NYJ,nflverse_close,-5.5,,43.5,,-258.0,210.0,1
2025_08_SF_HOU,2025,8,2025-10-26,HOU,SF,nflverse_close,-2.5,,41.5,,-155.0,130.0,1
2025_08_TB_NO,2025,8,2025-10-26,NO,TB,nflverse_close,4.5,,46.5,,180.0,-218.0,1
2025_08_TEN_IND,2025,8,2025-10-26,IND,TEN,nflverse_close,-15.5,,47.5,,-1650.0,950.0,1
2025_08_WAS_KC,2025,8,2025-10-27,KC,WAS,nflverse_close,-10.5,,48.5,,-700.0,500.0,1
2025_09_BAL_MIA,2025,9,2025-10-30,MIA,BAL,nflverse_close,7.5,,51.5,,350.0,-455.0,1
2025_09_ATL_NE,2025,9,2025-11-02,NE,ATL,nflverse_close,-5.5,,45.5,,-250.0,205.0,1
2025_09_CAR_GB,2025,9,2025-11-02,GB,CAR,nflverse_close,-12.5,,43.5,,-1000.0,650.0,1
2025_09_CHI_CIN,2025,9,2025-11-02,CIN,CHI,nflverse_close,3.0,,51.5,,136.0,-162.0,1
2025_09_DEN_HOU,2025,9,2025-11-02,HOU,DEN,nflverse_close,-1.5,,40.5,,-125.0,105.0,1
2025_09_IND_PIT,2025,9,2025-11-02,PIT,IND,nflverse_close,3.5,,51.5,,154.0,-185.0,1
2025_09_JAX_LV,2025,9,2025-11-02,LV,JAX,nflverse_close,2.5,,43.5,,110.0,-130.0,1
2025_09_KC_BUF,2025,9,2025-11-02,BUF,KC,nflverse_close,2.5,,53.5,,114.0,-135.0,1
2025_09_LAC_TEN,2025,9,2025-11-02,TEN,LAC,nflverse_close,10.0,,44.5,,470.0,-650.0,1
2025_09_MIN_DET,2025,9,2025-11-02,DET,MIN,nflverse_close,-9.5,,47.5,,-550.0,410.0,1
2025_09_NO_LA,2025,9,2025-11-02,LA,NO,nflverse_close,-14.0,,44.5,,-1200.0,750.0,1
2025_09_SEA_WAS,2025,9,2025-11-02,WAS,SEA,nflverse_close,2.5,,47.5,,124.0,-148.0,1
2025_09_SF_NYG,2025,9,2025-11-02,NYG,SF,nflverse_close,2.5,,47.5,,124.0,-148.0,1
2025_09_ARI_DAL,2025,9,2025-11-03,DAL,ARI,nflverse_close,-3.5,,53.5,,-175.0,145.0,1
2025_10_LV_DEN,2025,10,2025-11-06,DEN,LV,nflverse_close,-9.5,,42.5,,-500.0,380.0,1
2025_10_ARI_SEA,2025,10,2025-11-09,SEA,ARI,nflverse_close,-7.0,,44.5,,-340.0,270.0,1
2025_10_ATL_IND,2025,10,2025-11-09,IND,ATL,nflverse_close,-6.5,,48.5,,-310.0,250.0,1
2025_10_BAL_MIN,2025,10,2025-11-09,MIN,BAL,nflverse_close,4.5,,48.5,,190.0,-230.0,1
2025_10_BUF_MIA,2025,10,2025-11-09,MIA,BUF,nflverse_close,8.5,,50.5,,350.0,-455.0,1
2025_10_CLE_NYJ,2025,10,2025-11-09,NYJ,CLE,nflverse_close,1.5,,37.5,,110.0,-130.0,1
2025_10_DET_WAS,2025,10,2025-11-09,WAS,DET,nflverse_close,8.5,,49.5,,350.0,-455.0,1
2025_10_JAX_HOU,2025,10,2025-11-09,HOU,JAX,nflverse_close,1.5,,37.5,,-105.0,-115.0,1
2025_10_LA_SF,2025,10,2025-11-09,SF,LA,nflverse_close,5.5,,49.5,,210.0,-258.0,1
2025_10_NE_TB,2025,10,2025-11-09,TB,NE,nflverse_close,-2.5,,48.5,,-148.0,124.0,1
2025_10_NO_CAR,2025,10,2025-11-09,CAR,NO,nflverse_close,-5.5,,38.5,,-245.0,200.0,1
2025_10_NYG_CHI,2025,10,2025-11-09,CHI,NYG,nflverse_close,-4.5,,45.5,,-218.0,180.0,1
2025_10_PIT_LAC,2025,10,2025-11-09,LAC,PIT,nflverse_close,-3.0,,45.5,,-162.0,136.0,1
2025_10_PHI_GB,2025,10,2025-11-10,GB,PHI,nflverse_close,-1.5,,45.5,,-110.0,-110.0,1
2025_11_NYJ_NE,2025,11,2025-11-13,NE,NYJ,nflverse_close,-12.5,,43.5,,-950.0,625.0,1
2025_11_BAL_CLE,2025,11,2025-11-16,CLE,BAL,nflverse_close,7.5,,37.5,,340.0,-440.0,1
2025_11_CAR_ATL,2025,11,2025-11-16,ATL,CAR,nflverse_close,-4.5,,42.5,,-218.0,180.0,1
2025_11_CHI_MIN,2025,11,2025-11-16,MIN,CHI,nflverse_close,-3.0,,47.5,,-148.0,124.0,1
2025_11_CIN_PIT,2025,11,2025-11-16,PIT,CIN,nflverse_close,-5.5,,48.5,,-250.0,205.0,1
2025_11_DET_PHI,2025,11,2025-11-16,PHI,DET,nflverse_close,-2.5,,46.5,,-155.0,130.0,1
2025_11_GB_NYG,2025,11,2025-11-16,NYG,GB,nflverse_close,7.5,,41.5,,340.0,-440.0,1
2025_11_HOU_TEN,2025,11,2025-11-16,TEN,HOU,nflverse_close,5.5,,37.5,,215.0,-265.0,1
2025_11_KC_DEN,2025,11,2025-11-16,DEN,KC,nflverse_close,3.5,,44.5,,180.0,-218.0,1
2025_11_LAC_JAX,2025,11,2025-11-16,JAX,LAC,nflverse_close,3.0,,43.5,,130.0,-155.0,1
2025_11_SEA_LA,2025,11,2025-11-16,LA,SEA,nflverse_close,-3.0,,49.5,,-175.0,145.0,1
2025_11_SF_ARI,2025,11,2025-11-16,ARI,SF,nflverse_close,3.5,,48.5,,160.0,-192.0,1
2025_11_TB_BUF,2025,11,2025-11-16,BUF,TB,nflverse_close,-6.0,,46.5,,-285.0,230.0,1
2025_11_WAS_MIA,2025,11,2025-11-16,MIA,WAS,nflverse_close,-2.5,,47.5,,-148.0,124.0,1
2025_11_DAL_LV,2025,11,2025-11-17,LV,DAL,nflverse_close,3.5,,48.5,,164.0,-198.0,1
2025_12_BUF_HOU,2025,12,2025-11-20,HOU,BUF,nflverse_close,5.5,,43.5,,210.0,-258.0,1
2025_12_ATL_NO,2025,12,2025-11-23,NO,ATL,nflverse_close,-1.5,,41.5,,-122.0,102.0,1
2025_12_CLE_LV,2025,12,2025-11-23,LV,CLE,nflverse_close,-3.0,,35.5,,-162.0,136.0,1
2025_12_IND_KC,2025,12,2025-11-23,KC,IND,nflverse_close,-3.5,,50.5,,-218.0,180.0,1
2025_12_JAX_ARI,2025,12,2025-11-23,ARI,JAX,nflverse_close,2.5,,47.5,,114.0,-135.0,1
2025_12_MIN_GB,2025,12,2025-11-23,GB,MIN,nflverse_close,-6.5,,41.5,,-290.0,235.0,1
2025_12_NE_CIN,2025,12,2025-11-23,CIN,NE,nflverse_close,7.5,,50.5,,310.0,-395.0,1
2025_12_NYG_DET,2025,12,2025-11-23,DET,NYG,nflverse_close,-14.0,,50.5,,-1050.0,675.0,1
2025_12_NYJ_BAL,2025,12,2025-11-23,BAL,NYJ,nflverse_close,-14.0,,44.5,,-1050.0,675.0,1
2025_12_PHI_DAL,2025,12,2025-11-23,DAL,PHI,nflverse_close,3.0,,47.5,,136.0,-162.0,1
2025_12_PIT_CHI,2025,12,2025-11-23,CHI,PIT,nflverse_close,-3.0,,46.5,,-155.0,130.0,1
2025_12_SEA_TEN,2025,12,2025-11-23,TEN,SEA,nflverse_close,12.5,,41.5,,625.0,-950.0,1
2025_12_TB_LA,2025,12,2025-11-23,LA,TB,nflverse_close,-7.0,,49.5,,-375.0,295.0,1
2025_12_CAR_SF,2025,12,2025-11-24,SF,CAR,nflverse_close,-7.5,,48.5,,-395.0,310.0,1
