game_id,season,date,home_team,away_team,odds_source,is_closing,price_home,price_draw,price_away,overround_1x2,ah_home,price_ah_home,price_ah_away,total_line,price_over,price_under,mkt_p_home,mkt_p_draw,mkt_p_away,mkt_sup,mkt_total
2011_mancity_bolton,2011,2012-03-03,Man City,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.13,8.5,21.0,1.0502,-2.5,1.95,1.92,2.5,1.3,3.24,0.8617,0.1032,0.0351,2.5,3.795
2011_qpr_everton,2011,2012-03-03,QPR,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.1,3.25,2.38,1.0504,0.3,1.84,2.02,2.5,2.07,1.72,0.3061,0.2914,0.4025,-0.3,2.479
2011_stoke_norwich,2011,2012-03-03,Stoke,Norwich,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.5,4.5,1.0544,-0.5,1.85,2.01,2.5,1.88,1.9,0.5257,0.2684,0.2058,0.5,2.685
2011_westbrom_chelsea,2011,2012-03-03,West Brom,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.2,3.4,1.91,1.0558,0.5,1.9,1.96,2.5,1.91,1.87,0.2211,0.2763,0.5026,-0.5,2.651
2011_wigan_swansea,2011,2012-03-03,Wigan,Swansea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.25,2.88,1.0549,0.0,1.75,2.08,2.5,2.08,1.72,0.381,0.29,0.329,-0.0,2.475
2011_fulham_wolves,2011,2012-03-04,Fulham,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.57,3.75,6.5,1.0575,-1.0,2.0,1.87,2.5,1.76,2.03,0.6138,0.2486,0.1376,1.0,2.831
2011_newcastle_sunderland,2011,2012-03-04,Newcastle,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.5,1.056,-0.3,1.79,2.07,2.5,1.95,1.83,0.4558,0.2762,0.268,0.3,2.606
2011_tottenham_manunited,2011,2012-03-04,Tottenham,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.88,3.4,2.4,1.058,0.0,2.06,1.77,2.5,1.76,2.03,0.328,0.2756,0.3964,-0.0,2.831
2011_astonvilla_fulham,2011,2012-03-10,Aston Villa,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.25,2.88,1.0549,-0.3,2.11,1.76,2.5,2.04,1.75,0.381,0.29,0.329,0.3,2.512
2011_bolton_qpr,2011,2012-03-10,Bolton,QPR,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.5,3.25,2.88,1.0549,-0.3,2.06,1.81,2.5,1.87,1.91,0.381,0.29,0.329,0.3,2.697
2011_chelsea_stoke,2011,2012-03-10,Chelsea,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.4,4.5,8.5,1.0542,-1.3,1.94,1.94,2.5,1.76,2.03,0.6914,0.2057,0.1028,1.3,2.831
2011_everton_tottenham,2011,2012-03-10,Everton,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.88,3.25,2.5,1.0549,0.3,1.78,2.1,2.5,2.01,1.77,0.329,0.29,0.381,-0.3,2.539
2011_sunderland_liverpool,2011,2012-03-10,Sunderland,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.8,3.4,2.0,1.0573,0.5,1.92,1.96,2.5,2.1,1.7,0.2453,0.2758,0.4788,-0.5,2.453
2011_wolves_blackburn,2011,2012-03-10,Wolves,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.38,3.3,3.0,1.0565,-0.3,1.98,1.88,2.5,1.73,2.06,0.4004,0.2849,0.3147,0.3,2.867
2011_manunited_westbrom,2011,2012-03-11,Man United,West Brom,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.29,5.5,11.0,1.0479,-1.5,1.96,1.9,2.5,1.53,2.39,0.7542,0.1676,0.0781,1.5,3.188
2011_norwich_wigan,2011,2012-03-11,Norwich,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.6,4.33,1.0552,-0.5,1.82,2.04,2.5,1.8,1.98,0.5254,0.2604,0.2142,0.5,2.778
2011_swansea_mancity,2011,2012-03-11,Swansea,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,6.0,3.75,1.62,1.0506,1.0,1.81,2.05,2.5,1.88,1.89,0.1521,0.2508,0.5971,-1.0,2.68
2011_arsenal_newcastle,2011,2012-03-12,Arsenal,Newcastle,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,7.5,1.0587,-1.0,1.76,2.11,2.5,1.59,2.24,0.67,0.213,0.117,1.0,3.065
2011_liverpool_everton,2011,2012-03-13,Liverpool,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.73,3.4,5.5,1.054,-0.8,1.95,1.93,2.5,2.07,1.74,0.557,0.2768,0.1661,0.8,2.492
2011_fulham_swansea,2011,2012-03-17,Fulham,Swansea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.5,4.5,1.0544,-0.5,1.86,2.02,2.5,2.02,1.76,0.5257,0.2684,0.2058,0.5,2.528
2011_wigan_westbrom,2011,2012-03-17,Wigan,West Brom,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.75,3.3,2.6,1.0513,0.0,1.97,1.87,2.5,1.96,1.83,0.3464,0.2865,0.3671,-0.0,2.601
2011_newcastle_norwich,2011,2012-03-18,Newcastle,Norwich,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.8,3.6,4.5,1.0556,-0.8,2.05,1.82,2.5,1.69,2.12,0.5343,0.2602,0.2055,0.8,2.926
2011_wolves_manunited,2011,2012-03-18,Wolves,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,9.0,5.0,1.33,1.063,1.5,1.85,2.01,2.5,1.53,2.37,0.0941,0.1811,0.7248,-1.5,3.18
2011_blackburn_sunderland,2011,2012-03-20,Blackburn,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.4,2.88,1.058,0.0,1.7,2.18,2.5,1.95,1.84,0.3964,0.2756,0.328,-0.0,2.612
2011_everton_arsenal,2011,2012-03-21,Everton,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.0,3.4,2.3,1.0622,0.3,1.84,2.03,2.5,1.98,1.81,0.3129,0.2743,0.4128,-0.3,2.579
2011_mancity_chelsea,2011,2012-03-21,Man City,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.6,4.0,1.0513,-0.5,1.9,1.98,2.5,1.86,1.92,0.5043,0.2616,0.2342,0.5,2.708
2011_qpr_liverpool,2011,2012-03-21,QPR,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,5.0,3.6,1.73,1.0558,0.8,1.83,2.04,2.5,1.95,1.83,0.1835,0.2601,0.5564,-0.8,2.606
2011_tottenham_stoke,2011,2012-03-21,Tottenham,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.4,4.5,8.5,1.0542,-1.3,1.96,1.9,2.5,1.71,2.1,0.6914,0.2057,0.1028,1.3,2.901
2011_arsenal_astonvilla,2011,2012-03-24,Arsenal,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.33,5.0,10.0,1.0519,-1.3,1.77,2.11,2.5,1.66,2.17,0.7295,0.1844,0.0861,1.3,2.973
2011_bolton_blackburn,2011,2012-03-24,Bolton,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.4,2.9,1.0556,-0.3,2.08,1.79,2.5,1.76,2.03,0.3972,0.2764,0.3264,0.3,2.831
2011_chelsea_tottenham,2011,2012-03-24,Chelsea,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.6,4.33,1.0552,-0.5,1.88,1.98,2.5,1.75,2.03,0.5254,0.2604,0.2142,0.5,2.837
2011_liverpool_wigan,2011,2012-03-24,Liverpool,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.29,5.5,11.0,1.0479,-1.5,1.84,2.02,2.5,1.62,2.24,0.7542,0.1676,0.0781,1.5,3.039
2011_norwich_wolves,2011,2012-03-24,Norwich,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.73,3.75,4.75,1.0552,-0.8,1.95,1.92,2.5,1.69,2.13,0.5566,0.2494,0.194,0.8,2.931
2011_stoke_mancity,2011,2012-03-24,Stoke,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,6.0,3.75,1.62,1.0506,0.8,2.02,1.84,2.5,1.96,1.82,0.1521,0.2508,0.5971,-0.8,2.595
2011_sunderland_qpr,2011,2012-03-24,Sunderland,QPR,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.0,3.4,3.8,1.0573,-0.5,2.06,1.83,2.5,1.98,1.81,0.4788,0.2758,0.2453,0.5,2.579
2011_swansea_everton,2011,2012-03-24,Swansea,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.2,3.25,3.4,1.0564,-0.3,1.89,1.97,2.5,2.26,1.61,0.4343,0.2895,0.2761,0.3,2.325
2011_westbrom_newcastle,2011,2012-03-25,West Brom,Newcastle,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.3,3.4,3.1,1.0515,-0.3,1.94,1.93,2.5,1.85,1.93,0.4166,0.2777,0.3058,0.3,2.72
2011_manunited_fulham,2011,2012-03-26,Man United,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.22,6.0,15.0,1.053,-1.5,1.75,2.12,2.5,1.57,2.31,0.7959,0.151,0.0531,1.5,3.115
2011_astonvilla_chelsea,2011,2012-03-31,Aston Villa,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.5,3.5,1.83,1.0544,0.5,2.07,1.81,2.5,1.98,1.8,0.2058,0.2684,0.5257,-0.5,2.573
2011_everton_westbrom,2011,2012-03-31,Everton,West Brom,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.5,4.5,1.0544,-0.5,1.87,2.02,2.5,1.94,1.84,0.5257,0.2684,0.2058,0.5,2.618
2011_fulham_norwich,2011,2012-03-31,Fulham,Norwich,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.7,3.75,5.0,1.0549,-0.8,1.88,1.98,2.5,1.71,2.09,0.5668,0.2495,0.1838,0.8,2.896
2011_mancity_sunderland,2011,2012-03-31,Man City,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.22,6.5,12.0,1.0569,-1.8,1.81,2.07,2.5,1.53,2.4,0.7943,0.1374,0.0684,1.8,3.192
2011_qpr_arsenal,2011,2012-03-31,QPR,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,5.5,4.2,1.57,1.0569,1.0,1.8,2.07,2.5,1.7,2.1,0.1653,0.2207,0.6141,-1.0,2.909
2011_wigan_stoke,2011,2012-03-31,Wigan,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.63,3.25,2.75,1.0516,0.0,1.87,1.97,2.5,2.23,1.63,0.3627,0.2911,0.3463,-0.0,2.351
2011_wolves_bolton,2011,2012-03-31,Wolves,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.3,3.4,3.1,1.0515,0.0,1.65,2.24,2.5,1.7,2.12,0.4166,0.2777,0.3058,-0.0,2.918
2011_newcastle_liverpool,2011,2012-04-01,Newcastle,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.88,3.4,2.4,1.058,0.0,2.2,1.68,2.5,1.91,1.88,0.328,0.2756,0.3964,-0.0,2.657
2011_tottenham_swansea,2011,2012-04-01,Tottenham,Swansea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.4,4.5,8.5,1.0542,-1.3,1.91,1.97,2.5,1.78,2.02,0.6914,0.2057,0.1028,1.3,2.812
2011_blackburn_manunited,2011,2012-04-02,Blackburn,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,9.0,4.75,1.36,1.0569,1.3,2.0,1.87,2.5,1.58,2.3,0.0957,0.1933,0.711,-1.3,3.101
2011_swansea_newcastle,2011,2012-04-06,Swansea,Newcastle,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.4,2.88,1.058,-0.3,2.0,1.88,2.5,2.01,1.79,0.3964,0.2756,0.328,0.3,2.552
2011_bolton_fulham,2011,2012-04-07,Bolton,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.6,3.3,2.75,1.0513,0.0,1.86,1.98,2.5,1.88,1.91,0.3671,0.2865,0.3464,-0.0,2.691
2011_chelsea_wigan,2011,2012-04-07,Chelsea,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.25,6.0,12.0,1.05,-1.5,1.86,2.0,2.5,1.54,2.39,0.7778,0.152,0.0701,1.5,3.178
2011_liverpool_astonvilla,2011,2012-04-07,Liverpool,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,7.5,1.0587,-1.0,1.69,2.23,2.5,1.75,2.05,0.67,0.213,0.117,1.0,2.848
2011_norwich_everton,2011,2012-04-07,Norwich,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.0,3.3,2.4,1.053,0.0,2.14,1.73,2.5,2.07,1.74,0.3159,0.286,0.3981,-0.0,2.492
2011_stoke_wolves,2011,2012-04-07,Stoke,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.57,4.0,6.0,1.0536,-1.0,2.05,1.82,2.5,1.81,1.99,0.6153,0.2334,0.1513,1.0,2.777
2011_sunderland_tottenham,2011,2012-04-07,Sunderland,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.3,3.4,2.2,1.0517,0.0,2.38,1.58,2.5,1.88,1.92,0.2864,0.2776,0.436,-0.0,2.697
2011_westbrom_blackburn,2011,2012-04-07,West Brom,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.6,4.0,1.0513,-0.3,1.69,2.22,2.5,1.76,2.04,0.5043,0.2616,0.2342,0.3,2.836
2011_arsenal_mancity,2011,2012-04-08,Arsenal,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.4,3.4,2.88,1.058,0.0,1.75,2.1,2.5,1.76,2.05,0.3964,0.2756,0.328,-0.0,2.841
2011_manunited_qpr,2011,2012-04-08,Man United,QPR,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.17,7.5,15.0,1.0547,-2.0,1.92,1.95,2.5,1.39,2.8,0.8298,0.1176,0.0526,2.0,3.511
2011_astonvilla_stoke,2011,2012-04-09,Aston Villa,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.2,3.3,3.4,1.0517,0.0,1.57,2.42,2.5,2.2,1.66,0.436,0.2864,0.2776,-0.0,2.384
2011_everton_sunderland,2011,2012-04-09,Everton,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.5,4.5,1.0544,-0.5,1.91,1.96,2.5,2.11,1.71,0.5257,0.2684,0.2058,0.5,2.455
2011_fulham_chelsea,2011,2012-04-09,Fulham,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.5,3.4,2.1,1.056,0.0,2.49,1.55,2.5,1.85,1.93,0.268,0.2762,0.4558,-0.0,2.72
2011_newcastle_bolton,2011,2012-04-09,Newcastle,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.53,4.2,6.0,1.0584,-1.0,1.94,1.93,2.5,1.66,2.19,0.6299,0.2202,0.1499,1.0,2.983
2011_tottenham_norwich,2011,2012-04-09,Tottenham,Norwich,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.29,5.5,11.0,1.0479,-1.5,1.8,2.08,2.5,1.47,2.6,0.7542,0.1676,0.0781,1.5,3.336
2011_blackburn_liverpool,2011,2012-04-10,Blackburn,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.5,3.4,2.1,1.056,0.5,1.81,2.08,2.5,1.83,1.96,0.268,0.2762,0.4558,-0.5,2.748
2011_mancity_westbrom,2011,2012-04-11,Man City,West Brom,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.25,5.5,13.0,1.0587,-1.8,2.02,1.85,2.5,1.51,2.45,0.774,0.1643,0.0617,1.8,3.234
2011_qpr_swansea,2011,2012-04-11,QPR,Swansea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.5,1.056,-0.3,1.83,2.04,2.5,1.94,1.84,0.4558,0.2762,0.268,0.3,2.618
2011_wigan_manunited,2011,2012-04-11,Wigan,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,9.0,4.75,1.36,1.0569,1.5,1.75,2.13,2.5,1.69,2.12,0.0957,0.1933,0.711,-1.5,2.926
2011_wolves_arsenal,2011,2012-04-11,Wolves,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,7.0,4.5,1.44,1.0595,1.0,2.14,1.75,2.5,1.53,2.42,0.1262,0.2042,0.6697,-1.0,3.2
2011_norwich_mancity,2011,2012-04-14,Norwich,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,6.0,4.2,1.53,1.0584,1.0,2.0,1.86,2.5,1.6,2.27,0.1499,0.2202,0.6299,-1.0,3.07
2011_sunderland_wolves,2011,2012-04-14,Sunderland,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.5,4.2,6.5,1.0586,-1.0,1.81,2.08,2.5,1.68,2.14,0.6427,0.2201,0.1372,1.0,2.943
2011_swansea_blackburn,2011,2012-04-14,Swansea,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.5,4.0,1.0593,-0.5,1.98,1.89,2.5,1.82,1.96,0.5013,0.2669,0.2317,0.5,2.754
2011_westbrom_qpr,2011,2012-04-14,West Brom,QPR,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.5,1.056,-0.5,2.13,1.77,2.5,1.84,1.95,0.4558,0.2762,0.268,0.5,2.737
2011_manunited_astonvilla,2011,2012-04-15,Man United,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.22,6.5,13.0,1.0504,-1.8,1.79,2.08,2.5,1.5,2.48,0.7971,0.1392,0.0637,1.8,3.256
2011_arsenal_wigan,2011,2012-04-16,Arsenal,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.25,6.0,12.0,1.05,-1.5,1.74,2.14,2.5,1.48,2.55,0.7778,0.152,0.0701,1.5,3.306
2011_arsenal_chelsea,2011,2012-04-21,Arsenal,Chelsea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.0,3.6,3.6,1.0556,-0.3,1.76,2.12,2.5,1.83,1.97,0.4795,0.2603,0.2603,0.3,2.754
2011_astonvilla_sunderland,2011,2012-04-21,Aston Villa,Sunderland,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.3,3.3,3.2,1.0503,0.0,1.63,2.28,2.5,2.1,1.71,0.417,0.2868,0.2962,-0.0,2.459
2011_blackburn_norwich,2011,2012-04-21,Blackburn,Norwich,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.5,1.056,-0.5,2.07,1.81,2.5,1.68,2.15,0.4558,0.2762,0.268,0.5,2.948
2011_bolton_swansea,2011,2012-04-21,Bolton,Swansea,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.2,3.3,3.4,1.0517,0.0,1.56,2.43,2.5,1.79,2.0,0.436,0.2864,0.2776,-0.0,2.795
2011_fulham_wigan,2011,2012-04-21,Fulham,Wigan,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.6,4.0,1.0513,0.8,2.11,1.76,2.5,1.81,1.98,0.5043,0.2616,0.2342,-0.8,2.771
2011_newcastle_stoke,2011,2012-04-21,Newcastle,Stoke,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.67,3.75,5.5,1.0473,0.8,1.92,1.95,2.5,1.92,1.87,0.5801,0.2518,0.168,-0.8,2.646
2011_qpr_tottenham,2011,2012-04-21,QPR,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.0,3.6,1.91,1.0513,0.5,1.98,1.89,2.5,1.79,2.01,0.2342,0.2616,0.5043,-0.5,2.8
2011_liverpool_westbrom,2011,2012-04-22,Liverpool,West Brom,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.44,4.33,7.5,1.0587,-1.3,1.88,2.0,2.5,1.67,2.16,0.67,0.213,0.117,1.3,2.961
2011_manunited_everton,2011,2012-04-22,Man United,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.3,5.0,11.0,1.0601,-1.5,1.96,1.89,2.5,1.63,2.24,0.7431,0.1819,0.075,1.5,3.03
2011_wolves_mancity,2011,2012-04-22,Wolves,Man City,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,12.0,6.5,1.22,1.0569,1.5,2.27,1.65,2.5,1.44,2.65,0.0684,0.1374,0.7943,-1.5,3.391
2011_astonvilla_bolton,2011,2012-04-24,Aston Villa,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.91,3.5,4.0,1.0593,-0.3,1.68,2.25,2.5,1.9,1.89,0.5013,0.2669,0.2317,0.3,2.668
2011_everton_fulham,2011,2012-04-28,Everton,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.83,3.5,4.5,1.0544,-0.8,2.09,1.78,2.5,1.99,1.8,0.5257,0.2684,0.2058,0.8,2.568
2011_norwich_liverpool,2011,2012-04-28,Norwich,Liverpool,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,3.8,3.4,2.0,1.0573,0.3,2.2,1.71,2.5,1.73,2.08,0.2453,0.2758,0.4788,-0.3,2.877
2011_stoke_arsenal,2011,2012-04-28,Stoke,Arsenal,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.33,3.6,1.83,1.0552,0.5,1.98,1.88,2.5,1.92,1.86,0.2142,0.2604,0.5254,-0.5,2.64
2011_sunderland_bolton,2011,2012-04-28,Sunderland,Bolton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.0,3.5,3.75,1.0524,-0.8,2.25,1.68,2.5,1.86,1.93,0.4806,0.2691,0.2503,0.8,2.714
2011_swansea_wolves,2011,2012-04-28,Swansea,Wolves,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.53,4.0,6.5,1.0574,-1.0,1.91,1.95,2.5,1.71,2.1,0.6302,0.2322,0.1376,1.0,2.901
2011_westbrom_astonvilla,2011,2012-04-28,West Brom,Aston Villa,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.4,3.5,1.056,-0.3,1.82,2.05,2.5,1.88,1.91,0.4558,0.2762,0.268,0.3,2.691
2011_wigan_newcastle,2011,2012-04-28,Wigan,Newcastle,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.8,3.4,2.5,1.0513,0.0,2.0,1.84,2.5,1.9,1.88,0.34,0.2777,0.3823,-0.0,2.663
2011_chelsea_qpr,2011,2012-04-29,Chelsea,QPR,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.4,4.5,8.5,1.0542,-1.0,1.68,2.23,2.5,1.61,2.24,0.6914,0.2057,0.1028,1.0,3.047
2011_tottenham_blackburn,2011,2012-04-29,Tottenham,Blackburn,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.36,5.0,8.0,1.0603,-1.5,1.98,1.89,2.5,1.49,2.51,0.7096,0.182,0.1084,1.5,3.279
2011_mancity_manunited,2011,2012-04-30,Man City,Man United,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.1,3.5,3.4,1.056,-0.3,1.83,2.04,2.5,1.71,2.11,0.4558,0.268,0.2762,0.3,2.906
2011_liverpool_fulham,2011,2012-05-01,Liverpool,Fulham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,1.62,4.0,5.5,1.0491,-1.0,2.05,1.83,2.5,1.77,2.03,0.5977,0.2348,0.1675,1.0,2.824
2011_stoke_everton,2011,2012-05-01,Stoke,Everton,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,2.75,3.25,2.6,1.0559,0.0,2.16,1.73,2.5,2.14,1.69,0.3448,0.2897,0.3655,-0.0,2.429
2011_bolton_tottenham,2011,2012-05-02,Bolton,Tottenham,"OddHome/OddDraw/OddAway,Over25/Under25,HandiSize/HandiHome/HandiAway",False,4.0,3.6,1.91,1.0513,0.3,2.31,1.65,2.5,1.74,2.07,0.2342,0.2616,0.5043,-0.3,2.865
